0.624958	1
0.625114	0.99965
0.62517	0.999522
0.625245	0.99935
0.625345	0.999096
0.625661	0.998438
0.625849	0.997944
0.626326	0.995387
0.627767	0.992472
0.628876	0.990049
0.630883	0.984377
0.72174	0.939255
0.731177	0.928779
0.736685	0.922092
0.743399	0.915393
0.751376	0.907849
0.756356	0.900545
0.760812	0.892378
0.76458	0.884226
0.766623	0.879216
0.768298	0.875813
0.77022	0.872837
0.77118	0.870557
0.771787	0.868554
0.772486	0.867083
0.773008	0.865747
0.773492	0.864572
0.773961	0.863499
0.774405	0.862492
0.77481	0.86157
0.775217	0.860689
0.775624	0.859823
0.776041	0.858989
0.776471	0.858131
0.776924	0.857254
0.777467	0.85629
0.778172	0.855098
0.77907	0.853597
0.780099	0.851367
0.780546	0.850425
0.780841	0.849724
0.781073	0.849077
0.781289	0.848491
0.781483	0.847968
0.781672	0.847475
0.781865	0.847005
0.78204	0.846549
0.782195	0.846126
0.782345	0.845711
0.782485	0.845308
0.782623	0.844906
0.782754	0.844522
0.78289	0.844126
0.783013	0.843743
0.783138	0.843393
0.783265	0.843037
0.78338	0.842689
0.783477	0.842289
0.783592	0.841911
0.783698	0.841586
0.783802	0.841265
0.783904	0.840952
0.78401	0.84063
0.784113	0.840326
0.784221	0.840035
0.78432	0.839726
0.784411	0.839398
0.7845	0.839106
0.784588	0.838816
0.784675	0.838536
0.784755	0.83826
0.78484	0.837992
0.784927	0.837721
0.785004	0.837448
0.785074	0.837167
0.785128	0.836869
0.785191	0.836589
0.785257	0.836314
0.785327	0.836064
0.7854	0.835819
0.785473	0.835573
0.785545	0.835327
0.785617	0.83507
0.785686	0.83481
0.785748	0.834429
0.785814	0.834181
0.785878	0.833927
0.785948	0.833692
0.786022	0.83346
0.786089	0.833231
0.786155	0.833013
0.786222	0.832797
0.786288	0.832582
0.786351	0.832369
0.784416	0.832159
0.784481	0.831946
0.784546	0.831735
0.784615	0.831524
0.784684	0.831313
0.784757	0.831103
0.784822	0.830897
0.784886	0.830686
0.784947	0.83048
0.785006	0.830271
0.785065	0.830068
0.787123	0.829862
0.78718	0.829639
0.78724	0.829435
0.787297	0.829223
0.787357	0.829018
0.787487	0.82837
0.787543	0.828156
0.787595	0.827944
0.787648	0.827713
0.787733	0.827435
0.787789	0.827225
0.787843	0.827002
0.787902	0.826798
0.78796	0.826527
0.788015	0.826304
0.788074	0.82606
0.788128	0.825808
0.788363	0.8246
0.788952	0.824034
0.789292	0.82336
0.789355	0.822525
0.789463	0.822251
0.789802	0.821403
0.790111	0.820683
0.790183	0.820243
0.79022	0.81935
0.790297	0.818945
0.79089	0.818633
0.790955	0.818297
0.791076	0.817868
0.791661	0.816063
0.791759	0.815044
0.792017	0.814204
0.792278	0.813273
0.792503	0.812078
0.792804	0.810853
0.792989	0.809627
0.793544	0.808457
0.794252	0.807784
0.794204	0.806002
0.795293	0.80252
0.796024	0.798894
0.796175	0.798096
0.796902	0.796762
0.797437	0.793538
0.797486	0.792845
0.797832	0.792104
0.798349	0.78977
0.798444	0.788601
0.798674	0.787946
0.798936	0.787049
0.799785	0.786217
0.800433	0.785024
0.800851	0.783657
0.801412	0.78215
0.80094	0.781421
0.801042	0.777513
0.801222	0.776933
0.80151	0.775816
0.801713	0.775294
0.801741	0.774794
0.802269	0.773545
0.802078	0.772595
0.802551	0.771803
0.802531	0.771326
0.802615	0.77102
0.803238	0.768269
0.803327	0.767751
0.80372	0.766991
0.804329	0.766038
0.804568	0.765542
0.805244	0.762484
0.80547	0.761986
0.80559	0.761413
0.805649	0.760935
0.806128	0.76005
0.806382	0.759438
0.806482	0.758842
0.806528	0.758297
0.806846	0.756789
0.806952	0.755451
0.807041	0.75448
0.807172	0.754007
0.807344	0.75343
0.807746	0.752724
0.807903	0.752179
0.807992	0.751534
0.808605	0.750482
0.808759	0.749865
0.808912	0.749237
0.80901	0.748728
0.809142	0.748016
0.80922	0.747509
0.809331	0.746786
0.809535	0.746266
0.809687	0.745741
0.809834	0.745204
0.810358	0.743901
0.81047	0.743323
0.810591	0.742869
0.810393	0.739941
0.810497	0.739392
0.810637	0.738779
0.81084	0.738254
0.811062	0.736716
0.811201	0.736184
0.811293	0.73456
0.811402	0.733977
0.811856	0.732408
0.811991	0.731746
0.811658	0.730773
0.811683	0.729067
0.812394	0.726431
0.812597	0.725508
0.812895	0.724717
0.812997	0.72374
0.813278	0.721359
0.813207	0.718511
0.813295	0.717665
0.8132	0.716361
0.813453	0.713495
0.813197	0.712204
0.81404	0.710431
0.814136	0.709159
0.813916	0.706423
0.813628	0.704407
0.813363	0.702087
0.813148	0.699896
0.813094	0.697449
0.81319	0.695685
0.812845	0.693614
0.813346	0.692025
0.813081	0.689786
0.813179	0.687913
0.813724	0.685621
0.814161	0.680525
0.814528	0.675042
0.814928	0.670819
0.814632	0.665474
0.814516	0.650284
0.813021	0.603886
0.711013	0.023328
0.701201	0.013599
0.658865	0.006949
0.654016	0.0047
0.648645	0.003255
0.644143	0.00228
0.640884	0.001608
0.638108	0.001139
0.635309	0.000809
0.63364	0.000586
