0.600815	0.999998
0.601924	0.999994
0.602923	0.999987
0.603963	0.999976
0.604931	0.99996
0.605919	0.999936
0.606849	0.999904
0.607711	0.999862
0.608564	0.999813
0.609451	0.99975
0.610244	0.999673
0.611047	0.999578
0.611878	0.999463
0.61278	0.999328
0.61366	0.999174
0.614508	0.999002
0.615304	0.998812
0.616095	0.998603
0.616833	0.998379
0.617622	0.998138
0.61841	0.997881
0.6192	0.997611
0.619946	0.997325
0.620725	0.997035
0.621553	0.996742
0.622266	0.996445
0.623005	0.996129
0.623786	0.995807
0.624485	0.995463
0.625162	0.995101
0.626015	0.994721
0.626711	0.994331
0.628316	0.993931
0.628316	0.993517
0.629072	0.993081
0.629851	0.992631
0.631532	0.992164
0.631532	0.991684
0.632366	0.991193
0.633209	0.990688
0.634935	0.990169
0.634935	0.989643
0.635748	0.989095
0.636567	0.988532
0.638229	0.987963
0.638229	0.987373
0.63907	0.986764
0.639853	0.986141
0.641673	0.98551
0.641673	0.984864
0.642461	0.984205
0.64326	0.98352
0.64511	0.98281
0.64511	0.982073
0.646011	0.981309
0.64696	0.980526
0.648867	0.979715
0.648867	0.978879
0.649748	0.978017
0.650615	0.977125
0.652295	0.9762
0.652295	0.975249
0.653253	0.974271
0.654136	0.973272
0.654975	0.972261
0.656757	0.971237
0.656757	0.970197
0.657702	0.969149
0.658608	0.968082
0.659509	0.967022
0.660487	0.965952
0.661417	0.964869
0.662303	0.963781
0.664039	0.962678
0.664039	0.961556
0.664989	0.960442
0.665988	0.959304
0.667004	0.95815
0.667921	0.956993
0.668873	0.955818
0.669875	0.954621
0.671896	0.953401
0.671896	0.952171
0.67288	0.95092
0.673869	0.949634
0.674929	0.948331
0.675951	0.947002
0.676959	0.945641
0.677879	0.944247
0.679803	0.942836
0.679803	0.941416
0.68082	0.939958
0.681849	0.938482
0.68294	0.936964
0.684018	0.935426
0.685223	0.93386
0.686357	0.932271
0.688359	0.930654
0.688359	0.929024
0.689407	0.927374
0.69033	0.925685
0.691302	0.923971
0.692371	0.922232
0.693415	0.92047
0.694426	0.918674
0.696517	0.916853
0.696517	0.915014
0.697549	0.913144
0.698518	0.911254
0.699485	0.909333
0.700519	0.907377
0.701418	0.9054
0.702249	0.903396
0.704138	0.90137
0.704138	0.899316
0.705065	0.89723
0.705991	0.895136
0.70694	0.893017
0.70787	0.890874
0.708872	0.888718
0.709781	0.886529
0.711612	0.884334
0.711612	0.882103
0.712618	0.879841
0.713655	0.877542
0.714767	0.875237
0.715801	0.872902
0.716724	0.870538
0.717717	0.868132
0.718715	0.86569
0.719725	0.863223
0.721788	0.86072
0.721788	0.85819
0.722828	0.855625
0.723875	0.853032
0.724983	0.850399
0.726018	0.847742
0.727193	0.845063
0.728307	0.842326
0.729377	0.839564
0.730497	0.83676
0.731709	0.833927
0.732809	0.831056
0.734034	0.828157
0.735142	0.825225
0.736208	0.822257
0.73748	0.819261
0.739809	0.816234
0.739809	0.813161
0.740945	0.810047
0.742265	0.806901
0.743457	0.803702
0.744748	0.800477
0.746025	0.797222
0.747313	0.793929
0.748495	0.790599
0.749482	0.787243
0.750614	0.783845
0.75179	0.780397
0.752852	0.776909
0.753995	0.77338
0.755392	0.76982
0.756728	0.76624
0.759155	0.762627
0.759155	0.758973
0.760419	0.755278
0.761634	0.751566
0.762892	0.747802
0.764033	0.744027
0.765311	0.740226
0.766538	0.736393
0.767704	0.732525
0.768933	0.72862
0.770181	0.724683
0.771458	0.720736
0.772689	0.716763
0.77395	0.712745
0.775141	0.708708
0.776278	0.704643
0.778591	0.700565
0.778591	0.696472
0.779631	0.692364
0.780585	0.688236
0.781758	0.684087
0.782738	0.679916
0.783818	0.675711
0.785	0.671493
0.786185	0.667256
0.787183	0.662991
0.788364	0.658703
0.789489	0.654402
0.790911	0.650071
0.791891	0.645753
0.793076	0.641399
0.794318	0.637032
0.796945	0.632625
0.796945	0.628215
0.7979	0.623775
0.798961	0.619319
0.80004	0.614851
0.801148	0.610363
0.802199	0.605857
0.803477	0.601302
0.804729	0.596725
0.805973	0.592102
0.807229	0.587455
0.80825	0.582754
0.809387	0.57803
0.810441	0.57325
0.81145	0.568417
0.812706	0.563548
0.814911	0.558645
0.814911	0.553695
0.816049	0.54869
0.816901	0.543634
0.818019	0.538519
0.819098	0.533343
0.82039	0.528092
0.821517	0.52278
0.822791	0.517378
0.823945	0.51189
0.825279	0.506311
0.826359	0.500628
0.827452	0.494836
0.828393	0.488944
0.829438	0.482914
0.83062	0.476774
0.832931	0.470493
0.832931	0.464054
0.83376	0.457436
0.834469	0.450633
0.835035	0.443627
0.835677	0.436406
0.83625	0.428901
0.837046	0.421115
0.837801	0.413017
0.838214	0.404548
0.838702	0.395665
0.839364	0.386334
0.840216	0.376486
0.841269	0.366015
0.84221	0.354821
0.842538	0.342825
0.84322	0.329855
0.84322	0.315733
0.843509	0.300205
0.843645	0.282997
0.843372	0.263939
0.844039	0.242598
0.844118	0.218304
0.843133	0.188817
0.8427	0.153787
0.843227	0.11848
0.843619	0.089666
0.843466	0.061672
0.843465	0.029581
