0.619965	0.999998
0.619992	0.999994
0.620044	0.999987
0.620128	0.999976
0.620258	0.99996
0.620449	0.999936
0.620704	0.999904
0.621034	0.999862
0.621443	0.999813
0.621934	0.99975
0.622502	0.999673
0.623139	0.999578
0.623847	0.999463
0.624615	0.999328
0.625445	0.999174
0.626325	0.999002
0.627243	0.998812
0.628203	0.998603
0.629193	0.998379
0.630207	0.998138
0.631244	0.997881
0.632304	0.997611
0.633376	0.997325
0.63446	0.997035
0.635547	0.996742
0.636646	0.996445
0.637759	0.996129
0.638883	0.995807
0.640023	0.995463
0.641167	0.995101
0.642316	0.994721
0.64347	0.994331
0.644627	0.993931
0.64579	0.993517
0.646958	0.993081
0.648129	0.992631
0.649303	0.992164
0.650484	0.991684
0.651666	0.991193
0.652841	0.990688
0.654024	0.990169
0.655213	0.989643
0.656402	0.989095
0.65759	0.988532
0.658784	0.987963
0.65998	0.987373
0.661173	0.986764
0.662372	0.986141
0.663571	0.98551
0.664772	0.984864
0.665979	0.984205
0.667186	0.98352
0.66839	0.98281
0.669592	0.982073
0.670793	0.981309
0.671994	0.980526
0.673198	0.979715
0.674399	0.978879
0.675601	0.978017
0.676805	0.977125
0.678006	0.9762
0.679204	0.975249
0.680398	0.974271
0.681592	0.973272
0.682776	0.972261
0.683952	0.971237
0.685126	0.970197
0.68629	0.969149
0.687451	0.968082
0.68862	0.967022
0.689786	0.965952
0.690944	0.964869
0.692111	0.963781
0.69328	0.962678
0.694454	0.961556
0.695629	0.960442
0.696813	0.959304
0.697997	0.95815
0.699187	0.956993
0.700376	0.955818
0.701568	0.954621
0.702757	0.953401
0.703954	0.952171
0.705148	0.95092
0.706339	0.949634
0.707525	0.948331
0.708716	0.947002
0.709908	0.945641
0.71109	0.944247
0.712268	0.942836
0.713451	0.941416
0.714631	0.939958
0.715815	0.938482
0.716998	0.936964
0.71818	0.935426
0.719354	0.93386
0.720524	0.932271
0.721691	0.930654
0.722849	0.929024
0.724013	0.927374
0.725166	0.925685
0.726327	0.923971
0.727481	0.922232
0.728626	0.92047
0.729761	0.918674
0.730886	0.916853
0.732001	0.915014
0.733116	0.913144
0.734224	0.911254
0.735331	0.909333
0.736426	0.907377
0.737517	0.9054
0.738604	0.903396
0.739679	0.90137
0.74075	0.899316
0.741815	0.89723
0.74287	0.895136
0.743933	0.893017
0.744984	0.890874
0.746031	0.888718
0.74708	0.886529
0.748138	0.884334
0.749191	0.882103
0.750249	0.879841
0.751302	0.877542
0.75235	0.875237
0.753395	0.872902
0.754432	0.870538
0.755469	0.868132
0.756505	0.86569
0.75754	0.863223
0.758572	0.86072
0.759601	0.85819
0.760623	0.855625
0.76164	0.853032
0.762649	0.850399
0.763648	0.847742
0.764652	0.845063
0.765635	0.842326
0.766619	0.839564
0.767594	0.83676
0.768553	0.833927
0.769497	0.831056
0.770444	0.828157
0.771385	0.825225
0.772321	0.822257
0.773256	0.819261
0.774174	0.816234
0.775085	0.813161
0.77599	0.810047
0.776891	0.806901
0.777787	0.803702
0.778683	0.800477
0.779562	0.797222
0.780443	0.793929
0.781321	0.790599
0.782193	0.787243
0.783046	0.783845
0.7839	0.780397
0.784746	0.776909
0.785582	0.77338
0.78642	0.76982
0.787258	0.76624
0.788076	0.762627
0.788888	0.758973
0.789688	0.755278
0.790482	0.751566
0.791268	0.747802
0.792048	0.744027
0.792808	0.740226
0.79357	0.736393
0.794336	0.732525
0.795084	0.72862
0.795831	0.724683
0.796585	0.720736
0.797331	0.716763
0.798055	0.712745
0.798784	0.708708
0.799498	0.704643
0.800213	0.700565
0.800918	0.696472
0.801625	0.692364
0.802315	0.688236
0.803011	0.684087
0.8037	0.679916
0.804386	0.675711
0.805094	0.671493
0.805799	0.667256
0.806495	0.662991
0.807176	0.658703
0.807853	0.654402
0.808505	0.650071
0.80917	0.645753
0.809812	0.641399
0.810458	0.637032
0.81109	0.632625
0.811721	0.628215
0.812356	0.623775
0.812998	0.619319
0.813625	0.614851
0.814247	0.610363
0.814851	0.605857
0.81544	0.601302
0.816048	0.596725
0.816623	0.592102
0.817199	0.587455
0.817783	0.582754
0.818358	0.57803
0.818928	0.57325
0.819518	0.568417
0.820122	0.563548
0.820724	0.558645
0.821328	0.553695
0.821931	0.54869
0.822521	0.543634
0.823087	0.538519
0.823627	0.533343
0.824163	0.528092
0.824685	0.52278
0.825251	0.517378
0.825786	0.51189
0.826269	0.506311
0.826672	0.500628
0.827052	0.494836
0.827398	0.488944
0.827738	0.482914
0.828079	0.476774
0.828412	0.470493
0.828739	0.464054
0.829066	0.457436
0.82933	0.450633
0.829615	0.443627
0.829812	0.436406
0.829949	0.428901
0.830023	0.421115
0.830078	0.413017
0.830108	0.404548
0.83018	0.395665
0.830222	0.386334
0.830258	0.376486
0.830225	0.366015
0.830049	0.354821
0.829888	0.342825
0.829851	0.329855
0.829768	0.315733
0.829653	0.300205
0.829417	0.282997
0.829263	0.263939
0.8288	0.242598
0.827711	0.218304
0.826138	0.188817
0.823938	0.153787
0.822084	0.11848
0.820699	0.089666
0.820386	0.061672
0.820111	0.029581
